"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"SSD-experiment"
"05/23/2022 11:17:44:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","20","0","20"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles)"
"13675","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","4","1000","0.22972972972972974","0.22972972972972974","0","0.9488017457079659","1","473.77995642701524"
"13674","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","4","1000","0.18118118118118118","0.18118118118118118","0","0.9419889542825308","1","437.66022099447514"
"13677","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","0","1000","0.22372372372372373","0.22372372372372373","0","0.9921700228092828","1","497.4295302013423"
"13673","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","1","4","1000","0.1941941941941942","0.1941941941941942","0","0.9664948475196619","1","458.83505154639175"
"13678","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","0","1000","0.25225225225225223","0.25225225225225223","0","0.9861111118000441","1","485.56944444444446"
"13679","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","0","1000","0.22972972972972974","0.22972972972972974","0","0.9379085001139161","1","499.9259259259259"
"13680","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","0","1000","0.23473473473473475","0.23473473473473475","0","0.994669509879024","1","484.71215351812367"
"13681","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","1","1000","0.2072072072072072","0.2072072072072072","0","0.9589372005472705","1","483.963768115942"
"13682","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","1","1000","0.23473473473473475","0.23473473473473475","0","0.9861407256854624","1","491.52878464818764"
"13683","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","1","1000","0.1881881881881882","0.1881881881881882","0","1","1","497.7659574468085"
"13684","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","1","1000","0.1991991991991992","0.1991991991991992","0","1","1","494.22613065326635"
"13686","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","2","1000","0.24174174174174173","0.24174174174174173","0","0.9575569380146512","1","492.46790890269153"
"13687","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","2","1000","0.32932932932932935","0.32932932932932935","0","0.9756838915013719","1","497.75683890577506"
"13688","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","2","1000","0.24024024024024024","0.24024024024024024","0","0.9937500003255209","1","514.1645833333333"
"13685","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","1","1000","0.2002002002002002","0.2002002002002002","0","0.9750000015624999","1","484.7"
"13689","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","2","1000","0.24624624624624625","0.24624624624624625","0","0.9837398382246018","1","478.3739837398374"
"13690","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","2","1000","0.24624624624624625","0.24624624624624625","0","0.9878048786684512","1","499.3191056910569"
"13691","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","3","1000","0.21671671671671672","0.21671671671671672","0","0.9757505787672875","1","488.7459584295612"
"13693","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","3","1000","0.26076076076076077","0.26076076076076077","0","0.9817658358077814","1","484.5489443378119"
"13692","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","3","1000","0.17967967967967968","0.17967967967967968","0","0.9986072424368215","1","488.29805013927574"
"13695","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","3","1000","0.2882882882882883","0.2882882882882883","0","0.9739583344636139","1","488.2447916666667"
"13694","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","3","1000","0.2062062062062062","0.2062062062062062","0","0.9708737881751343","1","470.97087378640776"
"13697","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","4","1000","0.2777777777777778","0.2777777777777778","0","0.9720720733300868","1","528.0126126126127"
"13698","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","4","1000","0.24374374374374375","0.24374374374374375","0","0.9579055463087502","1","502.26899383983573"
"13699","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","4","1000","0.27127127127127126","0.27127127127127126","0","0.979704797984096","1","506.6014760147601"
"13696","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","4","1000","0.27377377377377377","0.27377377377377377","0","0.989945155852598","1","503.6672760511883"
"13700","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","2","4","1000","0.23723723723723725","0.23723723723723725","0","0.9894514773496056","1","500.9367088607595"
"13701","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","0","1000","0.15265265265265265","0.15265265265265265","0","0.9426229555227086","1","517.5704918032787"
"13702","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","0","1000","0.16366366366366367","0.16366366366366367","0","0.9556574957448398","1","502.31498470948014"
"13703","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","0","1000","0.13863863863863865","0.13863863863863865","0","0.9259927864627449","1","475.08303249097474"
"13704","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","0","1000","0.16566566566566568","0.16566566566566568","0","0.9561933567829791","1","492.65256797583083"
"13706","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","1","1000","0.2247247247247247","0.2247247247247247","0","0.9699331865293326","1","509.4075723830735"
"13705","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","0","1000","0.17117117117117117","0.17117117117117117","0","0.9356725193221842","1","493.859649122807"
"13708","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","1","1000","0.15615615615615616","0.15615615615615616","0","0.9647435925686224","1","491.1955128205128"
"13709","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","1","1000","0.2002002002002002","0.2002002002002002","0","0.9675000020312499","1","487.39"
"13710","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","1","1000","0.1816816816816817","0.1816816816816817","0","0.9876033066388907","1","503.5068870523416"
"13707","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","1","1000","0.12912912912912913","0.12912912912912913","0","0.9534883765999635","1","497.9418604651163"
"13711","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","2","1000","0.12312312312312312","0.12312312312312312","0","0.9837398390508294","1","505.5487804878049"
"13713","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","2","1000","0.1986986986986987","0.1986986986986987","0","0.981108313532222","1","481.5214105793451"
"13712","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","2","1000","0.16966966966966968","0.16966966966966968","0","0.9926253692754152","1","500.9321533923304"
"13714","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","2","1000","0.14664664664664664","0.14664664664664664","0","0.9880546085277637","1","489.45051194539246"
"13716","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","3","1000","0.14414414414414414","0.14414414414414414","0","1","1","474.9826388888889"
"13717","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","3","1000","0.2122122122122122","0.2122122122122122","0","0.9952830191460484","1","511.813679245283"
"13715","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","2","1000","0.15215215215215216","0.15215215215215216","0","0.9605263190356645","1","493.19736842105266"
"13720","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","3","1000","0.1891891891891892","0.1891891891891892","0","0.947089950589289","1","489.6666666666667"
"13719","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","3","1000","0.07157157157157157","0.07157157157157157","0","0.9475524567215985","1","483.04895104895104"
"13721","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","4","1000","0.15665665665665665","0.15665665665665665","0","0.9664536768008245","1","503.72843450479235"
"13722","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","4","1000","0.16766766766766766","0.16766766766766766","0","0.977611941969258","1","471.8358208955224"
"13723","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","4","1000","0.1806806806806807","0.1806806806806807","0","0.984764543991375","1","489.2686980609418"
"13724","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","4","1000","0.1806806806806807","0.1806806806806807","0","0.9903047098126933","1","480.0387811634349"
"13718","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","3","1000","0.16466466466466467","0.16466466466466467","0","0.9924012163828863","1","488.06990881458967"
"13726","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","0","1000","0.07807807807807808","0.07807807807807808","0","0.9038461692554216","1","475.2564102564103"
"13728","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","0","1000","0.11561561561561562","0.11561561561561562","0","0.9458874517437823","1","495.45021645021643"
"13727","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","0","1000","0.14264264264264265","0.14264264264264265","0","0.9807017560787933","1","495.1298245614035"
"13725","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","3","4","1000","0.1881881881881882","0.1881881881881882","0","0.9574468113399727","1","501.3005319148936"
"13729","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","0","1000","0.08808808808808809","0.08808808808808809","0","0.9715909131262908","1","503.21022727272725"
"13730","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","0","1000","0.028528528528528527","0.028528528528528527","0","0.9385965181594219","1","419.1578947368421"
"13731","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","1","1000","0.03753753753753754","0.03753753753753754","0","0.9400000199999934","1","537.8533333333334"
"13734","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","1","1000","0.15365365365365366","0.15365365365365366","0","0.9951140069125401","1","470.64495114006513"
"13735","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","1","1000","0.1066066066066066","0.1066066066066066","0","0.9788732419162861","1","574.9389671361503"
"13733","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","1","1000","0.06706706706706707","0.06706706706706707","0","0.8880597223769174","1","508.1268656716418"
"13737","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","2","1000","0.13963963963963963","0.13963963963963963","0","0.9372759912835134","1","501.80645161290323"
"13736","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","2","1000","0.10560560560560561","0.10560560560560561","0","0.9928909961029625","1","526.1706161137441"
"13738","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","2","1000","0.11311311311311312","0.11311311311311312","0","0.9955752217284046","1","492.75221238938053"
"13732","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","1","1000","0.13763763763763764","0.13763763763763764","0","0.965454548595041","1","503.80727272727273"
"13739","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","2","1000","0.1896896896896897","0.1896896896896897","0","0.8482849704297513","1","493.2084432717678"
"13740","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","2","1000","0.07207207207207207","0.07207207207207207","0","0.9930555567611881","1","502.34027777777777"
"13741","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","3","1000","0.13063063063063063","0.13063063063063063","0","0.9137931117056406","1","502.0383141762452"
"13742","false","false","30","10","2","5","5","5","50","50","1","8","50","50","5","5","4","3","1000","0.16416416416416416","0.16416416416416416","0","0.96341463693486","1","472.9512195121951"
